order_id,product_id,quantity
63056,19471,3
63057,17017,2
63058,25492,2
63058,16265,4
63058,1340,4
63059,29289,5
63060,26047,1
63060,25430,3
63060,24706,1
63061,26794,2
63062,14798,2
63062,1286,1
63062,11021,3
63063,29442,3
63063,3542,2
63063,5963,4
63064,4218,2
63065,12673,2
63065,20669,3
63066,21804,3
63067,21507,1
63068,11247,1
63068,19516,3
63068,7512,2
63069,9619,4
63069,10903,3
63069,5627,5
63070,25201,1
63070,7262,4
63070,2222,3
63071,23426,2
63071,28691,1
63071,15219,2
63072,10858,3
63073,58,3
63073,2276,3
63073,3101,3
63074,9907,1
63074,26787,2
63075,10465,5
63076,26678,4
63076,25090,2
63076,11383,4
63077,2224,5
63077,26740,4
63078,3558,2
63079,7110,1
63079,25183,3
63079,29052,3
63080,2086,2
63080,29958,5
63080,21616,5
63081,2844,1
63081,19601,2
63081,2740,1
63082,20475,5
63083,7785,2
63084,21812,4
63084,11817,5
63084,24768,3
63085,24944,3
63085,26910,4
63085,692,4
63086,26994,3
63086,24859,2
63087,11041,1
63087,8664,5
63088,23209,1
63088,14305,5
63089,22264,1
63089,19210,2
63090,5866,3
63091,9778,2
63092,29716,5
63092,10524,5
63093,3150,2
63094,24631,3
63094,23012,4
63095,16007,4
63096,28092,1
63096,18476,3
63097,19173,1
63098,6053,5
63098,16258,5
63098,4221,2
63099,24172,3
63099,23993,3
63100,9194,3
63100,11206,5
63101,4260,2
63102,17350,4
63102,11169,1
63102,29141,3
63103,26898,1
63104,20076,4
63104,4926,3
63105,4364,4
63106,24341,5
63106,9464,3
63106,14327,4
63107,12862,3
63107,25554,3
63107,25627,1
63108,25183,4
63108,2875,3
63108,18954,1
63109,22938,2
63110,22825,3
63111,10472,3
63111,15863,1
63111,8990,2
63112,17351,1
63112,15658,4
63112,1023,4
63113,1270,2
63113,29715,3
63113,13737,1
63114,23995,2
63114,25174,1
63115,21415,4
63115,11205,4
63115,19545,2
63116,1351,1
63117,11330,2
63117,5847,5
63118,12670,3
63118,6899,3
63119,11993,2
63119,22350,4
63119,3284,4
63120,21598,1
63120,7699,1
63120,2773,1
63121,7843,3
63121,5953,2
63121,26636,5
63122,17340,3
63122,8337,2
63122,4303,3
63123,7193,3
63124,29778,1
63125,5031,5
63125,19646,3
63126,28474,4
63127,11829,5
63127,24493,2
63127,765,4
63128,4011,2
63128,227,2
63129,24858,4
63130,3067,5
63131,16891,1
63131,12263,2
63131,425,3
63132,17645,5
63132,13119,4
63133,28025,4
63133,12846,1
63134,28216,5
63134,8924,3
63135,18106,3
63135,13912,4
63136,8230,1
63136,4652,1
63136,4810,3
63137,25115,3
63137,24984,1
63138,19230,4
63138,13240,1
63138,17520,1
63139,10537,4
63139,5072,4
63139,13122,1
63140,2119,5
63140,8991,4
63141,19320,1
63141,16362,3
63141,1238,5
63142,27771,4
63142,23614,5
63142,28814,2
63143,18524,4
63143,11112,3
63143,18987,4
63144,21276,4
63145,8801,2
63145,13590,4
63146,27764,5
63146,5390,2
63147,1291,3
63147,8924,1
63148,7796,5
63148,427,2
63149,28505,4
63149,6841,4
63149,22914,4
63150,7768,1
63150,13925,2
63150,12409,4
63151,17697,2
63152,28918,2
63152,25360,4
63152,18759,4
63153,22626,3
63154,26928,3
63154,19984,4
63154,14364,4
63155,13693,4
63155,27671,1
63156,14854,3
63157,19571,4
63157,6874,4
63158,29421,3
63158,1371,3
63158,7142,5
63159,23421,4
63160,19713,4
63160,9019,2
63160,6943,1
63161,11746,2
63162,25854,2
63162,25595,3
63163,23972,3
63164,9919,3
63164,25467,4
63164,17528,4
63165,4710,2
63166,16374,4
63167,18607,4
63167,4103,2
63168,18531,5
63169,395,2
63169,16338,1
63170,26532,5
63170,14831,4
63171,10208,2
63171,4369,1
63171,22613,2
63172,20776,3
63172,20212,1
63173,24013,4
63174,28114,3
63174,29644,5
63174,24975,3
63175,27091,1
63176,7063,1
63176,14165,3
63176,26303,5
63177,11507,4
63178,1755,2
63179,29917,1
63180,3288,5
63181,15391,2
63181,7255,2
63181,24587,4
63182,19230,1
63182,1029,3
63182,26803,1
63183,22389,3
63183,1996,4
63183,29271,4
63184,18340,4
63185,18879,5
63185,4774,3
63186,9824,4
63186,7204,2
63187,23054,2
63187,19458,2
63188,7863,1
63188,21388,1
63189,8010,4
63189,1998,3
63190,14566,4
63190,25463,4
63190,14213,4
63191,644,2
63191,3835,4
63191,13148,1
63192,19285,3
63192,14163,1
63192,23942,1
63193,5220,3
63193,23229,5
63194,22370,3
63194,20891,3
63195,10281,1
63195,4636,3
63195,5628,4
63196,17732,3
63196,1667,1
63196,10824,4
63197,13674,5
63198,13017,1
63198,7668,3
63199,24948,3
63199,3851,1
63200,15917,1
63200,26402,3
63201,25061,2
63201,24723,1
63201,16347,3
63202,26108,2
63202,17327,1
63203,16095,4
63204,23215,5
63204,25782,3
63205,8116,5
63205,6252,3
63206,11300,1
63207,6973,4
63208,13075,3
63208,22186,4
63208,25501,3
63209,14360,4
63209,12673,1
63209,18727,1
63210,4179,5
63211,22367,5
63211,19902,5
63211,20486,2
63212,3082,3
63213,5135,5
63213,7501,5
63213,9128,3
63214,20168,1
63215,22791,4
63215,21947,3
63216,20537,3
63216,28094,4
63216,15677,1
63217,8509,2
63217,15397,5
63217,9895,2
63218,19670,2
63219,309,3
63219,4808,5
63220,2981,2
63220,19038,5
63221,24886,4
63221,11139,5
63221,3811,5
63222,20009,1
63222,22246,4
63223,4895,3
63223,21511,4
63224,29724,5
63224,4886,2
63225,2901,1
63225,27772,1
63225,3056,4
63226,5874,3
63227,26133,2
63227,23748,2
63228,23999,1
63228,14803,1
63229,10222,2
63229,10074,5
63229,8698,1
63230,22290,3
63230,7007,2
63231,13412,4
63231,4258,3
63232,19697,3
63233,7782,1
63233,13981,1
63233,4992,1
63234,2203,1
63235,4407,2
63236,3772,3
63237,6071,5
63237,29936,2
63238,15094,3
63238,19975,3
63238,20313,4
63239,12355,4
63240,15255,5
63240,2510,5
63240,27678,4
63241,27019,4
63241,2725,5
63242,24223,1
63243,7924,5
63243,13446,5
63243,14641,2
63244,1860,1
63245,28585,4
63245,19781,3
63245,6600,2
63246,25179,2
63246,27943,3
63246,21185,3
63247,9535,4
63247,4363,4
63248,10338,4
63248,15315,2
63249,24887,5
63249,26525,2
63249,2129,3
63250,2529,1
63250,14041,5
63251,16169,1
63251,2628,2
63251,17109,5
63252,8108,4
63253,5707,4
63254,27716,2
63254,18091,3
63254,13312,5
63255,26797,1
63255,2895,1
63255,15914,2
63256,4296,4
63257,21346,1
63257,23598,2
63258,11444,4
63258,8524,4
63258,3116,2
63259,20157,4
63260,8879,5
63260,28482,3
63260,10555,3
63261,21007,3
63262,19678,1
63262,25814,4
63263,17139,5
63263,10446,1
63263,1682,3
63264,1538,5
63264,27824,1
63265,29635,2
63265,22127,3
63266,25037,1
63267,20867,3
63267,7151,3
63268,5962,4
63269,20802,3
63270,4335,5
63271,15991,4
63271,9857,5
63271,5230,2
63272,1405,1
63272,6729,2
63272,14717,2
63273,20761,2
63273,10644,3
63274,2541,4
63274,28496,2
63275,11840,5
63275,14961,4
63276,10447,5
63276,10244,1
63277,24446,2
63277,15523,2
63277,3622,4
63278,28674,3
63278,3385,4
63278,26287,5
63279,17335,4
63280,18166,3
63280,21997,4
63281,3654,4
63281,20925,1
63282,12107,1
63282,8773,2
63283,15485,4
63283,19263,1
63283,9195,1
63284,13239,2
63285,2327,5
63286,4916,3
63286,9438,5
63286,24985,1
63287,1516,5
63288,25805,3
63288,13037,1
63289,26406,3
63289,24694,3
63290,17663,3
63290,21812,2
63291,27056,2
63292,13294,4
63293,6628,5
63293,23034,1
63294,2600,5
63295,19646,2
63295,27207,5
63296,20340,5
63296,19360,2
63297,19799,1
63298,16606,2
63298,22458,4
63299,25003,5
63299,2796,4
63299,2567,3
63300,6745,2
63301,18218,4
63301,10474,4
63301,7143,1
63302,22780,2
63302,11222,4
63303,29347,2
63303,29932,1
63304,15487,1
63305,10462,4
63305,27559,4
63306,2447,5
63307,19603,5
63307,1498,2
63308,10172,4
63308,13175,4
63308,815,1
63309,5612,2
63310,28906,2
63310,12457,4
63310,6750,2
63311,29614,2
63311,24131,4
63311,18752,5
63312,28167,5
63312,6664,5
63312,12057,5
63313,9864,1
63314,27792,1
63314,13641,1
63314,6758,1
63315,18516,3
63315,28912,2
63315,25506,2
63316,27847,2
63316,17190,3
63316,24255,1
63317,28415,1
63317,23307,5
63317,25662,2
63318,1383,2
63318,27853,3
63319,27838,2
63319,21506,5
63319,26716,1
63320,18253,2
63321,1649,3
63321,21329,1
63321,22119,4
63322,5074,2
63322,3437,1
63322,11646,4
63323,1355,2
63324,18269,2
63324,3942,3
63325,1883,5
63326,1689,4
63326,13138,4
63327,16953,5
63327,21414,4
63327,7173,2
63328,20231,1
63328,18491,2
63329,16721,3
63329,12208,5
63330,9369,3
63330,20485,4
63331,11946,1
63331,28956,1
63332,17496,5
63332,17089,5
63332,2674,5
63333,21223,1
63333,10018,5
63334,24705,1
63334,13536,5
63335,9455,3
63335,1380,2
63336,29724,2
63336,21554,3
63336,16913,5
63337,27044,4
63338,26431,4
63339,10922,4
63339,4841,3
63339,24003,2
63340,6503,1
63341,18378,4
63342,20784,4
63343,16502,3
63343,5073,1
63343,27698,4
63344,9601,3
63344,13777,4
63344,3944,5
63345,25684,5
63345,11816,2
63346,15030,2
63346,4139,5
63347,12945,5
63348,29843,4
63349,15097,5
63349,27116,1
63349,25873,3
63350,17209,1
63350,29373,4
63351,13833,2
63351,20012,5
63352,11537,3
63353,29520,2
63354,1041,4
63355,29868,2
63355,10492,4
63356,14422,5
63356,13421,3
63356,4469,3
63357,8141,1
63357,12229,5
63358,29500,3
63358,39,3
63359,28702,4
63360,10698,3
63360,27994,2
63361,9280,5
63361,1761,1
63362,2915,1
63362,12898,1
63363,7997,3
63364,19767,3
63365,17596,4
63365,28799,5
63365,11288,1
63366,9229,5
63367,1081,1
63367,28598,5
63367,5201,4
63368,15345,3
63368,16231,1
63369,7712,4
63370,15854,4
63371,11741,1
63372,4,2
63372,22753,4
63373,14746,5
63373,18656,2
63374,24523,4
63374,23019,5
63374,10304,5
63375,26809,5
63375,6855,1
63376,9657,2
63376,20123,4
63376,27451,4
63377,3207,5
63378,14549,5
63378,1178,4
63378,216,5
63379,26030,4
63380,24414,2
63380,28070,4
63381,2250,4
63382,7813,3
63382,21759,5
63382,5513,2
63383,15618,1
63383,16531,1
63383,23477,3
63384,16784,4
63385,20960,1
63385,2194,5
63385,11739,5
63386,4281,4
63387,13014,5
63387,23688,2
63388,6449,2
63388,22379,2
63388,11717,5
63389,681,5
63389,8379,2
63390,19256,4
63390,20160,4
63390,17857,1
63391,22291,1
63392,29974,4
63393,18363,4
63394,12927,5
63394,23553,5
63395,8953,1
63395,9069,2
63396,8616,1
63396,4883,5
63396,12085,3
63397,20255,2
63397,24574,2
63397,14555,4
63398,5430,4
63399,11803,4
63400,2975,5
63400,19173,2
63401,10862,3
63401,18141,2
63402,5087,5
63403,15478,2
63403,11202,5
63403,9803,5
63404,5058,4
63404,18022,1
63405,1319,1
63405,22525,4
63406,14617,3
63406,4169,2
63407,28618,4
63407,2800,3
63407,4541,1
63408,6153,4
63409,9406,5
63409,15905,2
63410,24312,3
63410,15165,5
63410,26481,2
63411,10329,5
63411,8728,4
63411,1343,4
63412,14218,5
63412,16660,2
63413,28148,4
63413,25115,4
63414,25099,2
63414,2697,2
63414,1191,5
63415,27079,5
63415,20795,1
63416,10664,4
63416,22664,3
63416,2101,3
63417,7642,1
63418,5063,1
63419,28037,5
63419,23377,3
63419,7102,2
63420,17910,4
63420,9144,5
63421,20799,3
63422,15430,3
63423,27016,4
63424,9587,1
63425,8953,5
63425,3134,3
63425,8558,2
63426,5586,1
63426,29095,2
63426,12728,2
63427,7186,3
63427,24173,2
63427,22056,3
63428,26851,2
63428,27745,1
63428,3,4
63429,8466,1
63429,20011,3
63429,22768,3
63430,7907,5
63430,8306,4
63431,22030,2
63431,17996,1
63431,10699,1
63432,17372,1
63432,26374,4
63433,17676,2
63433,10420,4
63433,25088,4
63434,3705,5
63435,12383,4
63436,3890,5
63436,14469,1
63436,16323,3
63437,23966,2
63438,4157,1
63438,2266,4
63439,20935,3
63439,9664,5
63439,7618,2
63440,360,5
63441,22104,1
63441,154,4
63442,13885,2
63442,16086,5
63443,29193,4
63443,6396,2
63443,19433,4
63444,27104,4
63444,13270,2
63445,28419,2
63446,15042,5
63447,21829,5
63448,14225,3
63448,11179,4
63448,5814,1
63449,2628,4
63449,9946,3
63450,24398,2
63450,8359,1
63450,1135,3
63451,2404,4
63452,14842,4
63453,13069,2
63453,10366,2
63454,9160,3
63454,20957,2
63455,5616,3
63456,24974,5
63456,8867,2
63456,14946,1
63457,13517,4
63457,24373,1
63458,14456,4
63458,5341,1
63458,27144,4
63459,16515,4
63460,16542,3
63461,13864,4
63461,24688,5
63462,13989,1
63463,14361,1
63463,5883,1
63463,17580,2
63464,2613,3
63464,19652,3
63464,11086,5
63465,22356,2
63465,21615,4
63465,18850,5
63466,9957,4
63467,21222,1
63467,13877,4
63467,15487,4
63468,12711,2
63469,12213,3
63470,10617,3
63471,10020,4
63472,27948,4
63472,9001,4
63472,9990,1
63473,21885,4
63473,23544,5
63474,1748,2
63474,24164,1
63474,29566,1
63475,9633,5
63476,10612,1
63477,10518,1
63477,3155,3
63477,5237,4
63478,4108,3
63479,18404,2
63480,19832,5
63481,12165,4
63481,18095,1
63482,23400,1
63482,13059,5
63482,29969,2
63483,8174,2
63483,27483,1
63483,2170,5
63484,4065,3
63484,19454,1
63485,15516,4
63485,15387,1
63485,6108,1
63486,18364,2
63487,93,5
63487,27819,4
63487,9001,2
63488,26622,1
63488,18648,4
63489,3700,5
63489,13017,2
63489,10705,2
63490,24147,4
63490,1135,2
63491,72,4
63491,22556,3
63492,14935,1
63492,165,2
63492,22762,4
63493,29545,3
63493,21249,3
63493,7745,5
63494,9386,1
63494,26265,3
63495,11037,5
63496,23031,3
63496,5358,4
63496,20393,1
63497,13165,2
63497,4391,5
63497,667,4
63498,11485,5
63498,10075,5
63498,23130,3
63499,9865,1
63499,8217,1
63500,895,1
63501,19221,4
63501,20098,4
63501,11667,1
63502,23933,5
63502,6140,3
63503,3278,3
63503,13694,1
63504,28375,2
63505,25577,5
63505,9671,4
63506,29451,3
63506,5549,1
63507,12123,2
63507,23765,4
63508,15340,4
63508,12827,3
63508,21033,1
63509,1782,4
63510,2664,5
63511,16247,2
63511,557,4
63512,21777,2
63512,1477,4
63512,26579,5
63513,9546,2
63513,19794,2
63513,26271,4
63514,19200,5
63515,3810,4
63515,9080,1
63516,20335,1
63516,25519,3
63517,25225,3
63517,10187,5
63518,9136,1
63518,11892,3
63519,16558,5
63519,10111,2
63520,24932,5
63520,2396,4
63521,4140,5
63522,15632,5
63522,26073,1
63523,1132,2
63523,6247,2
63524,4654,4
63524,19514,2
63525,13367,4
63526,9229,5
63526,20737,5
63527,24636,1
63527,21951,1
63528,17462,5
63528,11477,5
63528,22879,3
63529,26139,3
63530,19104,1
63531,20201,4
63531,2598,2
63531,7167,3
63532,19914,4
63532,15689,3
63533,4217,4
63533,21349,2
63533,10485,2
63534,22390,5
63535,5074,3
63535,28735,3
63536,5325,4
63536,14959,4
63537,7741,4
63538,29832,3
63538,16810,5
63539,18578,3
63540,18634,2
63540,9747,1
63540,12393,1
63541,3882,3
63541,24743,2
63541,17541,1
63542,18732,1
63542,19668,2
63542,818,1
63543,29311,3
63543,24207,5
63544,29994,5
63545,238,3
63545,24382,2
63546,15500,2
63547,15818,4
63547,23063,5
63547,21071,1
63548,19969,3
63549,14250,3
63550,4402,1
63550,10140,5
63551,21789,2
63551,12183,2
63552,26752,3
63552,13788,3
63553,6917,4
63553,29816,4
63554,12855,4
63554,21149,1
63554,3352,2
63555,5658,5
63555,15468,1
63555,29852,5
63556,10514,3
63556,27919,4
63557,15835,2
63557,14727,2
63558,23364,1
63559,5683,1
63559,4112,2
63559,12104,3
63560,7886,1
63561,13678,5
63562,8435,1
63562,2715,5
63562,16751,3
63563,26607,3
63564,11284,3
63564,18201,1
63564,10444,5
63565,20944,2
63565,13797,3
63565,21723,2
63566,25247,3
63566,20800,5
63566,7834,4
63567,20435,2
63568,10467,3
63568,23829,3
63569,22711,5
63570,10246,4
63570,25978,1
63570,100,1
63571,27593,5
63571,5117,4
63571,12228,4
63572,11358,5
63572,826,1
63573,2522,1
63574,18622,5
63574,17216,4
63575,24604,4
63575,26101,4
63575,13451,5
63576,29318,2
63576,26662,4
63576,1844,4
63577,21984,5
63577,352,1
63577,16156,5
63578,21952,1
63579,20129,4
63580,18699,1
63581,18074,2
63581,8361,4
63581,13926,1
63582,2361,1
63582,9502,3
63582,15289,5
63583,11700,1
63583,15761,3
63584,11548,2
63584,10192,4
63584,24740,1
63585,13774,4
63585,1747,2
63585,7042,2
63586,16617,3
63587,28356,3
63587,3280,4
63587,20828,1
63588,24296,5
63588,18585,2
63589,16690,5
63590,1957,5
63590,25855,2
63590,7941,5
63591,7252,4
63591,9928,4
63591,28934,4
63592,2733,4
63592,590,4
63593,29662,2
63593,2784,3
63593,5169,3
63594,23323,2
63595,9466,3
63595,1302,1
63595,19358,2
63596,21276,3
63597,12966,3
63597,3741,3
63598,15849,1
63599,17218,5
63599,1695,4
63599,7252,1
63600,19380,2
63601,161,3
63602,28047,5
63603,11696,3
63603,29505,1
63604,14986,3
63604,3215,5
63604,29321,4
63605,27632,1
63605,5147,3
63605,10059,1
63606,6691,2
63607,5580,4
63607,18689,3
63607,11634,1
63608,15697,3
63608,10581,3
63609,28424,4
63609,6088,3
63609,20677,5
63610,23633,3
63610,12956,1
63610,26860,3
63611,25979,3
63612,12805,1
63613,27110,4
63614,28440,3
63614,18101,2
63615,24856,4
63615,1570,4
63616,25949,1
63617,28538,5
63618,11744,5
63618,2763,5
63618,2863,5
63619,7723,3
63620,22068,2
63620,12821,5
63620,12280,4
63621,27611,2
63621,16329,1
63622,6561,1
63623,18812,5
63623,7919,5
63624,2942,4
63624,25305,1
63625,835,5
63625,27841,3
63626,28680,5
63627,29294,2
63627,9500,3
63627,9319,3
63628,3670,4
63629,20306,1
63629,6507,4
63630,5735,3
63630,13794,3
63631,22652,3
63631,15420,4
63632,4124,3
63633,24622,3
63634,4000,4
63635,14851,3
63635,16514,3
63635,28852,3
63636,5666,2
63637,5513,1
63637,11405,3
63637,21692,4
63638,13973,2
63639,5770,3
63640,2310,3
63640,25128,5
63640,5034,3
63641,685,5
63642,24112,1
63643,26380,5
63643,25370,5
63643,24755,5
63644,10062,1
63645,10274,3
63646,29576,3
63647,27054,5
63647,11853,3
63648,14588,3
63648,14000,2
63649,7149,3
63650,693,5
63650,14631,5
63651,25651,2
63651,25783,1
63651,2468,4
63652,6090,4
63652,20079,5
63652,9132,2
63653,20869,4
63653,7703,4
63653,6304,3
63654,21311,1
63654,10924,4
63654,6072,4
63655,12894,4
63655,15240,3
63655,4952,5
63656,28069,2
63657,20338,4
63657,3196,3
63658,21196,3
63659,1032,1
63659,306,1
63659,1315,1
63660,5298,5
63661,18694,5
63662,3698,2
63662,19173,1
63662,19630,5
63663,17366,5
63664,24730,2
63664,27693,3
63664,15606,1
63665,357,1
63666,18478,3
63667,16814,4
63667,5210,4
63667,29351,2
63668,10059,1
63669,20366,2
63669,12445,5
63669,2979,5
63670,4248,3
63671,24014,2
63672,6103,5
63672,17309,4
63672,9113,2
63673,16006,5
63673,8885,5
63674,26439,1
63674,10022,4
63675,3704,3
63676,10809,1
63677,19036,3
63677,18826,3
63677,9942,5
63678,17094,5
63678,8528,4
63678,10783,2
63679,29855,4
63679,7643,2
63680,11263,2
63680,18323,1
63681,8909,3
63681,2629,4
63681,14275,1
63682,4545,2
63682,18539,2
63683,7371,3
63684,22634,2
63684,5081,1
63685,2472,4
63685,21506,1
63685,5848,4
63686,21731,2
63687,27547,3
63687,5931,5
63688,5557,4
63688,22476,5
63689,2336,4
63689,20287,1
63689,1628,3
63690,24489,5
63690,24,2
63691,27109,4
63692,13645,4
63692,8351,2
63692,7981,2
63693,25428,5
63694,7733,4
63695,6090,2
63695,23233,4
63696,15749,4
63696,2015,4
63697,21476,3
63697,5433,5
63697,12102,1
63698,23246,4
63699,12870,3
63699,11045,3
63699,1068,2
63700,7796,2
63700,12743,5
63701,25823,2
63701,2718,5
63702,24779,4
63702,19727,1
63702,16872,4
63703,7581,1
63703,22671,1
63703,1046,1
63704,20324,5
63704,2101,4
63705,2220,3
63705,22677,5
63706,17270,2
63706,20412,5
63707,4383,3
63708,8479,5
63709,21144,3
63710,26883,2
63710,24182,2
63710,6339,5
63711,14579,3
63712,28872,4
63712,17288,4
63712,24003,3
63713,713,3
63713,1172,1
63714,16057,2
63715,1241,5
63715,22923,2
63715,4351,4
63716,14689,4
63716,29674,3
63716,13670,4
63717,18721,4
63718,20797,1
63718,16421,5
63718,6256,3
63719,9159,5
63719,18069,1
63720,22549,5
63720,13252,2
63720,5330,5
63721,7953,3
63721,6545,3
63722,10186,3
63722,15942,3
63723,7770,3
63723,4178,3
63724,28985,2
63725,11590,4
63725,11710,3
63726,6372,3
63726,21716,1
63726,28198,2
63727,3565,2
63727,11776,5
63728,28840,3
63729,14742,4
63730,21697,1
63730,8425,5
63731,5150,5
63731,29283,1
63731,28655,1
63732,23512,4
63732,24220,5
63732,5894,4
63733,2064,3
63733,17910,3
63733,23645,4
63734,3984,3
63734,17136,3
63734,23294,4
63735,23402,1
63736,20488,5
63737,27638,1
63738,8253,5
63739,490,1
63740,24274,3
63741,18954,3
63741,15420,1
63741,9337,2
63742,11270,2
63742,2806,5
63742,16579,4
63743,18776,2
63743,21445,3
63743,18133,3
63744,22291,1
63744,21888,5
63745,24131,4
63746,5035,4
63746,13642,2
63747,8029,3
63747,4933,4
63747,17760,1
63748,25566,3
63748,13250,4
63749,16311,2
63749,25334,3
63750,19172,1
63751,9433,5
63751,19862,3
63751,22370,4
63752,12148,1
63753,25513,4
63753,4838,4
63753,7048,2
63754,18801,2
63754,3087,2
63755,27872,3
63756,20586,5
63756,16351,5
63757,12092,4
63757,14275,1
63758,24661,4
63758,2198,3
63758,888,2
63759,8874,5
63759,4196,5
63760,8751,5
63761,7211,4
63762,3403,3
63762,10112,2
63762,24464,5
63763,21094,3
63763,28873,2
63763,5339,1
63764,7805,2
63764,12554,5
63764,28873,5
63765,5991,5
63766,24801,2
63767,20916,5
63768,14824,5
63768,6524,4
63768,6804,2
63769,10086,2
63769,14778,2
63769,22481,3
63770,6288,2
63771,23171,4
63772,3341,1
63772,13249,1
63773,5575,3
63773,8441,5
63774,14985,2
63775,1711,4
63775,8772,1
63775,20604,2
63776,15211,4
63776,21760,2
63777,3581,2
63778,2041,1
63778,17517,4
63778,13511,3
63779,27498,4
63779,11938,2
63779,13017,2
63780,4382,3
63780,21400,3
63780,29857,2
63781,25858,1
63782,19505,5
63783,29294,1
63783,25005,5
63784,6700,1
63784,6416,5
63785,10608,1
63786,26682,2
63787,8442,4
63787,27402,1
63788,5938,4
63788,18429,3
63788,14124,2
63789,18624,5
63790,19205,4
63790,27703,2
63790,10125,4
63791,25084,2
63791,6891,2
63792,15452,3
63793,18481,1
63793,17899,5
63794,5993,3
63794,1604,5
63794,15118,2
63795,3257,4
63795,5377,4
63795,2438,4
63796,22369,2
63796,24025,3
63796,26260,4
63797,725,2
63798,6512,5
63798,23914,3
63798,18156,4
63799,20012,3
63799,22272,4
63799,13208,5
63800,5558,3
63801,2521,2
63801,24927,5
63801,1495,2
63802,15147,4
63802,23639,1
63802,19102,1
63803,6109,2
63803,4613,4
63803,4783,1
63804,22510,5
63804,21656,4
63804,17389,4
63805,8668,2
63805,18939,5
63806,14205,1
63807,15367,2
63807,1238,3
63808,19543,3
63809,23433,3
63810,28430,5
63810,15745,3
63810,18482,2
63811,12988,2
63811,4367,4
63812,4215,1
63812,25238,5
63812,5254,5
63813,25800,2
63813,1900,4
63814,19826,5
63814,10184,1
63815,27524,4
63816,3251,1
63816,13326,2
63817,6489,1
63817,28396,5
63818,10498,1
63819,4527,5
63820,17186,4
63820,3412,4
63821,22278,3
63821,19934,1
63822,14406,5
63823,4824,5
63823,27855,5
63823,897,3
63824,6415,5
63825,3799,4
63826,17501,5
63826,18478,3
63826,9800,4
63827,29549,2
63828,14266,3
63829,11519,3
63830,8377,2
63830,10740,5
63830,14752,2
63831,10295,1
63831,22985,1
63831,27168,2
63832,26125,2
63833,9239,2
63833,27179,5
63833,8243,3
63834,9932,5
63835,2076,5
63836,26624,2
63837,2164,5
63838,10095,1
63838,16284,5
63839,14048,5
63839,9346,5
63839,8048,1
63840,6617,1
63840,12379,3
63840,5054,3
63841,15404,2
63841,11839,1
63842,13295,1
63843,18677,4
63843,26793,1
63844,24789,5
63844,15653,4
63845,15743,3
63846,7094,5
63847,2715,5
63848,21440,4
63849,10105,3
63849,20488,1
63849,11968,1
63850,24962,1
63851,23999,2
63852,6903,1
63853,8552,4
63853,25294,4
63854,2193,5
63855,25415,4
63855,7851,1
63856,2415,5
63856,22121,4
63856,2423,1
63857,2166,1
63857,21845,5
63858,11367,1
63859,21799,2
63860,26764,1
63860,26157,5
63860,27866,2
63861,13760,4
63862,13948,1
63862,20630,4
63862,6956,2
63863,13948,4
63863,12270,5
63864,3774,5
63865,12335,3
63866,16721,4
63867,5539,5
63867,1470,2
63868,3257,4
63868,280,2
63868,53,2
63869,25051,5
63870,13248,2
63870,28521,3
63870,16891,4
63871,27752,2
63871,24008,2
63872,25239,5
63872,20139,4
63873,2822,4
63873,14189,4
63874,8555,2
63874,2721,1
63874,8303,2
63875,10034,1
63875,26934,5
63876,15592,5
63876,11343,5
63876,15281,1
63877,2711,5
63877,11522,2
63877,9991,5
63878,7914,5
63878,17649,1
63878,14670,5
63879,22648,4
63879,21260,3
63879,13276,2
63880,2235,4
63880,29379,4
63881,11968,2
63882,19821,5
63882,28081,5
63883,25097,5
63883,21770,2
63884,14047,3
63884,24307,4
63885,21652,2
63885,16455,3
63885,4184,5
63886,4171,1
63886,26739,5
63886,26493,4
63887,2002,3
63887,2623,1
63888,23512,1
63888,18629,4
63889,5889,3
63889,27750,1
63890,6576,2
63890,13004,2
63891,26697,2
63891,22003,3
63891,20027,3
63892,12789,1
63892,23131,5
63892,24189,2
63893,147,1
63894,22661,4
63894,7168,4
63894,14017,3
63895,14556,5
63895,15118,2
63895,9611,1
63896,6071,4
63896,2537,2
63897,8075,2
63897,6351,5
63897,21658,2
63898,3939,4
63898,4224,3
63899,22333,2
63899,13077,5
63900,18683,2
63901,7351,1
63902,4337,4
63903,880,1
63904,2029,3
63905,2429,3
63905,25550,3
63906,18344,1
63906,24938,5
63906,1735,3
63907,16503,4
63907,22469,5
63908,24141,3
63909,20711,5
63909,15844,1
63909,18896,2
63910,18594,1
63910,16715,4
63910,5831,4
63911,6684,5
63912,4324,1
63913,14763,1
63913,3557,1
63913,12146,3
63914,664,4
63914,7072,5
63914,18008,2
63915,4766,5
63915,1743,3
63916,7660,2
63916,4225,1
63917,20645,2
63917,3101,2
63917,3307,3
63918,1438,1
63918,9807,3
63918,25651,2
63919,22384,4
63920,19083,2
63921,25640,3
63922,11980,5
63922,3207,2
63923,8005,4
63923,20235,5
63923,18752,1
63924,15525,4
63924,19149,1
63925,15963,4
63925,27408,3
63926,27959,1
63926,4115,2
63926,28776,5
63927,16607,3
63928,9733,4
63929,27533,3
63930,28998,2
63931,23212,4
63932,25933,4
63932,12088,2
63933,7745,4
63934,21467,3
63934,6966,3
63935,22893,5
63936,5439,2
63937,21608,2
63937,28056,2
63937,11699,2
63938,18760,1
63938,28242,5
63939,20577,1
63940,29168,4
63941,16585,4
